mirna_id	AS035_CD4_200_SV	OBB4633_CD14_400_SV	OBB4633_CD4_200	OBB4633_CD4_200_SV	OBB3073_CD14_150ng	OBB3073_CD14_200ng	OBB3073_CD14_250ng	OBB3073_CD14_300ng	OBB3073_CD4_150ng	OBB3073_CD4_200ng	OBB3073_CD4_250ng	OBB3073_CD4_300ng	OBB2657_CD4_150ng	OBB2657_CD4_200ng	OBB2657_CD4_250ng	OBB2657_CD4_300ng
hsa-miR-6789-3p	0	0	0	0	2	6	0	2	0	0	0	0	0	0	0	0
hsa-miR-6789-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6790-3p	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
hsa-miR-6790-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6791-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6791-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6792-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6792-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6793-3p	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-6793-5p	0	2	1	0	0	0	0	2	0	0	1	1	0	0	0	1
hsa-miR-6794-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6794-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6795-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6795-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6796-3p	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-6796-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6797-3p	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0
hsa-miR-6797-5p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-6798-3p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-6798-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6799-3p	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
hsa-miR-6799-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6800-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-6800-5p	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
hsa-miR-6801-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6801-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6802-3p	1	5	2	3	1	3	3	3	2	1	1	4	3	1	3	4
hsa-miR-6802-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6803-3p	11	8	15	12	14	33	7	15	32	17	22	11	15	21	23	23
hsa-miR-6803-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6804-3p	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0
hsa-miR-6804-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6805-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6805-5p	1	2	1	1	3	3	1	3	0	0	0	0	0	1	2	0
hsa-miR-6806-3p	0	2	0	1	2	6	1	2	3	2	0	3	0	1	0	3
hsa-miR-6806-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6807-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6807-5p	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
hsa-miR-6808-3p	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-6808-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6809-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6809-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6810-3p	0	8	0	0	5	6	2	5	0	0	1	0	0	0	0	0
hsa-miR-6810-5p	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6811-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6811-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6812-3p	1	1	1	1	0	4	0	0	0	0	0	0	0	0	0	0
hsa-miR-6812-5p	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6813-3p	0	5	0	0	5	7	3	5	0	0	1	1	0	0	0	0
hsa-miR-6813-5p	1	10	1	1	11	28	9	13	3	2	0	0	2	0	2	0
hsa-miR-6814-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6814-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6815-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6815-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6816-3p	0	2	0	0	1	2	0	1	0	0	0	0	0	0	0	0
hsa-miR-6816-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6817-3p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6817-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6818-3p	1	10	1	2	21	40	15	22	2	0	3	5	0	0	3	2
hsa-miR-6818-5p	1	6	0	0	5	4	2	9	0	0	0	0	0	0	0	0
hsa-miR-6819-3p	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
hsa-miR-6819-5p	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-6820-3p	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0
hsa-miR-6820-5p	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-6821-3p	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1
hsa-miR-6821-5p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-6822-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6822-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6823-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6823-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6824-3p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6824-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6825-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6825-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1
hsa-miR-6826-3p	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
hsa-miR-6826-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6827-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6827-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6828-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6828-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6829-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6829-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6830-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6830-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6831-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6831-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6832-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6832-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6833-3p	0	0	1	0	1	0	1	3	0	1	1	1	1	0	2	1
hsa-miR-6833-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6834-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6834-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6835-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6835-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6836-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6836-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6837-3p	1	6	2	0	7	12	5	6	1	3	0	1	0	1	2	1
hsa-miR-6837-5p	2	0	0	0	0	4	1	0	1	0	0	1	0	0	0	0
hsa-miR-6838-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6838-5p	0	2	0	0	1	2	4	2	0	0	0	0	0	0	1	2
hsa-miR-6839-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-6839-5p	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1
hsa-miR-6840-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6840-5p	0	0	0	1	0	4	1	2	3	1	0	1	0	0	3	3
hsa-miR-6841-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6841-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6842-3p	30	179	35	26	195	378	127	284	37	31	33	58	27	27	37	77
hsa-miR-6842-5p	1	4	2	3	13	16	8	9	4	2	6	4	6	4	5	4
hsa-miR-6843-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6845-3p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6845-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6846-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6846-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6847-3p	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
hsa-miR-6847-5p	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0
hsa-miR-6848-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6848-5p	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6849-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6849-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6850-3p	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6850-5p	0	1	0	1	0	2	0	1	0	0	0	1	1	0	0	1
hsa-miR-6851-3p	2	0	1	1	0	2	0	2	0	1	1	1	1	1	3	0
hsa-miR-6851-5p	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
hsa-miR-6852-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6852-5p	1	8	2	2	17	22	6	9	2	0	1	2	0	1	2	1
hsa-miR-6853-3p	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
hsa-miR-6853-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6854-3p	0	1	1	1	2	1	1	0	0	0	0	0	0	0	0	0
hsa-miR-6854-5p	1	15	0	0	13	28	7	15	0	3	0	0	0	0	3	0
hsa-miR-6855-3p	1	1	3	2	4	7	3	3	3	4	6	4	5	4	5	5
hsa-miR-6855-5p	0	0	1	0	0	0	0	1	2	0	0	2	0	1	1	0
hsa-miR-6856-3p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6856-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6857-3p	0	0	0	0	1	2	1	2	0	0	1	1	0	0	0	0
hsa-miR-6857-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6858-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6858-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6859-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6859-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6861-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6861-5p	0	0	0	0	1	3	1	0	1	0	0	0	0	0	0	0
hsa-miR-6862-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6862-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6864-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6864-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
hsa-miR-6865-3p	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
hsa-miR-6865-5p	0	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0
hsa-miR-6866-3p	0	1	2	0	2	5	1	5	3	1	0	0	1	1	1	1
hsa-miR-6866-5p	3	16	8	4	16	41	11	22	4	6	4	10	5	5	4	8
hsa-miR-6867-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6867-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6868-3p	5	18	9	12	20	57	12	32	21	22	26	32	5	13	12	29
hsa-miR-6868-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6869-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6869-5p	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-6870-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6870-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6871-3p	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-6871-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6872-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6872-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6873-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6873-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6874-3p	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
hsa-miR-6874-5p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-6875-3p	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6875-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6876-3p	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6876-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6877-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6877-5p	0	4	0	1	3	11	1	7	0	1	0	0	0	0	0	0
hsa-miR-6878-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6878-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6879-3p	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
hsa-miR-6879-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6880-3p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6880-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6881-3p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6881-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6882-3p	0	0	0	1	0	1	0	0	0	0	1	1	0	0	2	0
hsa-miR-6882-5p	1	2	2	1	1	4	1	3	1	2	1	4	0	0	1	1
hsa-miR-6883-3p	0	1	0	0	1	3	0	1	1	2	0	1	0	0	0	0
hsa-miR-6883-5p	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0
hsa-miR-6884-3p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6884-5p	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-6885-3p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6885-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6886-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6886-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6887-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6887-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6888-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6888-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6889-3p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-6889-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6890-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6890-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6891-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6891-5p	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0
hsa-miR-6892-3p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6892-5p	0	0	0	0	3	3	0	2	0	0	0	1	0	0	0	0
hsa-miR-6893-3p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6893-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6894-3p	0	1	1	3	3	2	2	2	3	2	0	1	2	2	3	4
hsa-miR-6894-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6895-3p	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6895-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7-1-3p	60	87	70	70	27	50	24	38	40	41	43	61	36	41	79	113
hsa-miR-7-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7-5p	45	51	95	74	63	111	31	66	150	106	121	158	73	61	115	115
hsa-miR-708-3p	3	191	4	1	39	71	23	52	5	5	6	5	1	3	7	6
hsa-miR-708-5p	0	3	0	0	1	4	0	0	0	0	0	0	0	0	0	0
hsa-miR-7106-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-7106-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7107-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7107-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7108-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7108-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7109-3p	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0
hsa-miR-7109-5p	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7110-3p	0	1	0	0	1	3	1	1	0	0	0	0	0	0	0	0
hsa-miR-7110-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7111-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7111-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-7112-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7112-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7113-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7113-5p	0	0	0	0	2	2	0	1	0	0	0	1	0	0	0	0
hsa-miR-7114-3p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-7114-5p	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
hsa-miR-7150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7151-3p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-7151-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-7152-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-7152-5p	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-7153-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7153-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7154-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7154-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7155-3p	0	0	0	0	3	4	1	3	1	0	0	1	0	0	0	1
hsa-miR-7155-5p	0	2	0	1	1	8	2	1	1	1	1	1	1	0	2	1
hsa-miR-7156-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7156-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7157-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7157-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7158-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7158-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7159-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7159-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7160-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7160-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7161-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7161-5p	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-7162-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7162-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-744-3p	1	42	4	4	26	62	16	33	8	4	6	4	4	2	1	2
hsa-miR-744-5p	457	5039	380	478	7872	13358	4046	7502	864	681	632	797	375	369	591	609
hsa-miR-7515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-758-3p	0	6	0	0	0	2	0	0	0	0	0	1	0	0	0	0
hsa-miR-758-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-760	2	4	7	7	7	8	3	4	12	8	4	10	11	6	13	17
hsa-miR-761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7641	53	28	36	14	28	77	30	39	5	31	32	44	38	56	16	19
hsa-miR-765	0	0	0	0	2	2	1	1	0	1	0	0	0	0	0	0
hsa-miR-766-3p	19	38	41	48	20	54	15	27	55	34	50	62	36	39	54	66
hsa-miR-766-5p	9	4	20	20	19	33	5	17	38	33	33	26	27	23	33	27
hsa-miR-767-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-767-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-769-3p	5	16	10	10	7	15	5	11	7	4	4	8	6	6	7	5
hsa-miR-769-5p	914	1384	656	759	603	1269	393	771	732	532	678	865	532	565	1087	901
hsa-miR-770-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7704	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0
hsa-miR-7705	2	29	2	3	6	16	7	9	4	2	6	2	6	4	4	9
hsa-miR-7706	34	203	63	53	250	578	168	312	67	78	68	95	44	55	75	120
hsa-miR-7843-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7843-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7844-5p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
hsa-miR-7845-5p	2	3	1	3	2	6	3	1	3	2	2	2	1	2	3	0
hsa-miR-7846-3p	0	3	1	2	3	6	3	3	3	2	3	1	1	3	1	1
hsa-miR-7847-3p	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
hsa-miR-7848-3p	0	3	1	0	12	13	5	7	0	1	0	1	0	0	3	0
hsa-miR-7849-3p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-7850-5p	0	0	1	0	2	6	0	1	1	3	1	2	1	2	1	2
hsa-miR-7851-3p	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-7852-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7853-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-7854-3p	1	7	4	1	1	1	0	0	0	0	0	1	0	1	1	1
hsa-miR-7855-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7856-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7974	6	2	2	2	1	6	3	6	5	4	5	3	11	7	18	35
hsa-miR-7975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7976	8	55	13	12	45	90	32	65	12	9	13	17	7	9	19	24
hsa-miR-7977	2	4	2	11	8	1	1	6	3	2	2	2	3	2	2	3
hsa-miR-7978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
